번호,상호,영업표지,대표자,등록번호,업종
242,명품MP,채영진의명품생고기무한리필,채영진,20200718,한식
243,아침의부엌,제육참잘하는집,"봉효근,김지웅",20200713,한식
244,(주)리더스에프앤비,추담추어정,고경영,20200405,한식
245,한울프랜차이즈,이선생짜글이,유정수,20200721,한식
246,아침의부엌,낙곱새대가,"봉효근,김지웅",20200710,한식
247,(주)거성푸드,신의주찹쌀순대,정흥순,20080200229,한식
248,아침의부엌,그집닭갈비,"봉효근,김지웅",20200709,한식
249,전주옥,전주옥,백은정,20151191,한식
250,(주)세신데코,우렁두메골,한상기,20200725,한식
251,(주)유가네,유가네 한우곰탕,유성욱,20150449,한식
252,미인푸드,식껍,조웅규,20200722,한식
253,(주)소래버섯,소래버섯나라,홍재령,20100100237,한식
254,(주)에스제이푸드시스템,송주불냉면앤칼국수,최동조,20080100272,한식
255,(주)도드람에프씨,본래순대,이승민,20140400,한식
256,(주)제니스에프앤비,김쉐프의족家,강성구,20191390,한식
257,㈜숯겹살,숯겹살집,사승진,20180188,한식
258,남산에프앤씨,통큰낙지,오희엄,20120100646,한식
259,(주)훤,팔팔,이치훈,20190358,한식
260,유니버셜에프엔씨(주),호구의 족발보쌈,박수용,20170883,한식
261,(주)코다,코다차야,최고다,20130107,한식
262,다은푸드,죽이요,김주란,20200700,한식
263,(주)조이에프앤비,남노갈비,조철재,20130100371,한식
264,삼정코리아,홍콩할매불닭발,이지훈,20200704,한식
265,현스푸드,알찜의정석,김명석,20200133,한식
266,지강에프앤비(주),계경순대국,이창관,20160517,한식
267,지강에프앤비(주),장도뚝배기,이창관,20160936,한식
268,(주)리더스코리아코퍼레이션,진지방,목성원,20191317,한식
269,와우막창곱창,박지우의 와우막창곱창,강현호,20200699,한식
270,거성푸드(주),첫번째필족사랑,이재진,20120100669,한식
271,(주)미라지식품,한모둠,기정희,20080200181,한식
272,(주)모컴테크,월국시,최해용,20191237,한식
273,(주)엘에이치지,우스타,최순남,20200259,한식
274,(주)엘에이치지,쫄삼예찬,최순남,20200255,한식
275,(주)엘에이치지,수육신,최순남,20200238,한식
276,(주)미래원에프앤씨,본초맘죽,나유숙,20170534,한식
277,(주)송화컴퍼니,송화삼계탕&닭갈비,한창민,20171014,한식
278,(주)미래원에프앤씨,방가네소고기국밥수육,나유숙,20180068,한식
279,(주)엘에이치지,오리니,최순남,20200257,한식
280,(주)마시명가,양철북,박상규,20130100166,한식
281,(주)더올바른,일등가,장성일,20191014,한식
282,(주)오매족서면본점,오매족,김태훈,20161239,한식
283,(주)디에스푸드시스템,곱창백화점,임채만,20190221,한식
284,(주)드림위드에프씨,딜리버리쿡,이희경,20200419,한식
285,에프에스알,더짱터,문세리,20191043,한식
286,(주)바비든든,바비든든,장인수,20181265,한식
287,(주)신영국푸드,냅다청양집,신근식,20200695,한식
288,(주)엘에이치지,청년보쌈,최순남,20200210,한식
289,(주)엘에이치지,홍할매,최순남,20200260,한식
290,(주)엘에이치지,정손식당,최순남,20200271,한식
291,(주)지호,지호한방삼계탕,이영채,20080200150,한식
292,(주)엘에이치지,곱창민족,최순남,20200261,한식
293,집밥e선생,집밥e선생,김동민,20191340,한식
294,우리식품,열라불라연탄집,박영기,20191299,한식
295,레인보우FC,더진한 옹기전 돼지국밥,추명자,20200680,한식
296,(주)이연에프엔씨,한촌설렁탕,정보연,20090100478,한식
297,농업회사법인(주)태영에프앤씨,갈비1번가,김태영,20190397,한식
298,(주)곽푸드에프씨,곽만근갈비탕,곽만근,20110100489,한식
299,(주)곽푸드에프씨,곽만근갈비탕이야기,곽만근,20170788,한식
300,(주)지씨홀딩스,샤브담,안희진,20180141,한식
301,막창뚱이,막창뚱이,박성수,20200684,한식
302,(주)휴앤지,큰정할매순대국,권중칠,20151040,한식
303,(주)채정,정직유부,조현홍,20190497,한식
304,농업회사법인(주)태영에프앤씨,기막힌뒷고기,김태영,20180529,한식
305,(주)고을식품,형제들 감자탕,전윤선,20190575,한식
306,칠칠육패밀리(776Family),776(칠칠육),전지수,20190252,한식
307,아지야가꿉으께,아지야가꿉으께,김강집,20171414,한식
308,(유)쌍교프라임농업회사법인,쌍교숯불갈비,송선희,20200685,한식
309,한일식품,김선영 대구왕뽈면옥,김선영,20190398,한식
310,(주)둘레,김둘레순대국,지봉국,20150606,한식
311,(주)훌랄라,황찜,김병갑,20200305,한식
312,(주)모닥홀딩스,제주몬트락,김덕중,20151071,한식
313,(주)영일유통,누리마을감자탕,"이세윤, 이영순",20130400,한식
314,(주)훌랄라,천하제일족발,김병갑,20140689,한식
315,(주)홍익푸드,홍익궁중전통육개장,안철홍,20140422,한식
316,(주)심플맨,백채,"박병진, 양형석",20151296,한식
317,(주)훌랄라,해적면,김병갑,20200307,한식
318,(주)훌랄라,부대장,김병갑,20171502,한식
319,푸드플러스코리아(주),윤남이할머니 경산집,이창주,20180143,한식
320,(주)훌랄라,조선푸줏간,김병갑,20200303,한식
321,산방에프앤비(주),제주산방식당,안창근,20191358,한식
322,(주)훌랄라,홍춘천,김병갑,20150939,한식
323,(주)훌랄라,조선비빔,김병갑,20200299,한식
324,(주)훌랄라,경성뼈대,김병갑,20200297,한식
325,(주)섬김과나눔,THE진국,손석우,20110100299,한식
326,(주)남강푸드시스템,남강메기,도형석,20151139,한식
327,청진동해장국,마앤약감자탕해장국,이태민,20200082,한식
328,신선푸드,구팔한우,황혜언,20191247,한식
329,(주)와이케이푸드,육갈탕,최윤성,20180096,한식
330,(주)이바돔,제주도야지판,김현호,20130304,한식
