번호,상호,영업표지,대표자,등록번호,업종
801,농업회사법인순천만누룽지(주),현미찹쌀수제누룽지,김종훈,20190097,기타 외식
802,(주)두둑한행복,착한전복,장기조,20171073,기타 외식
803,펙에스.피.에이(PeckS.p.A.),펙(Peck),Paolo Opromolla,20140186,기타 외식
804,고기나라,돼갈박,지범상,20170010,기타 외식
805,QuadQueensLLC,랜디도넛(RANDY'S DONUTS),Mark Kelegian,20190605,기타 외식
806,루피COOK,샐러데이즈(Salad Days),박상국,20190092,기타 외식
807,(주)제이알에프앤로지스,종로김밥,김봉환,20090100037,기타 외식
808,(주)농부애푸드,농부애갈비,박수호,20151274,기타 외식
809,(주)곰스푸드,곰스 603,나기주,20160403,기타 외식
810,(주)마스터푸드,등갈비달인,"조우성,조우영",20150996,기타 외식
811,(주)가업에프씨,칠성식당,배승찬,20180623,기타 외식
812,(주)가업에프씨,구이가,배승찬,20080100117,기타 외식
813,(주)에프씨천상,우동텐,박순임,20110100088,기타 외식
814,윤가네오리구이체인사업본부,윤가네오리구이전문점,윤찬웅,20110100590,기타 외식
815,(주)에이치에스피라이프,황칠가,김진미,20160249,기타 외식
816,(주)수미담,갯벌애꼬막,최윤혁,20190587,기타 외식
817,(주)엠푸드에스엔시,노량진의 전설 미스사이공(miss420),우국환,20150982,기타 외식
818,(주)알피,닭코치 비어선수,구희동,20180054,기타 외식
819,유성푸드탑,김민성I'm넙띠기돈까스,현명순,20161209,기타 외식
820,진배족발,진배족발,김행자,20161270,기타 외식
821,(주)바이킹그룹,원웨이,박제준,20120100192,기타 외식
822,(주)바이킹그룹,바이킹스,박제준,20120100193,기타 외식
823,(유)서빈글로벌,할매닭발,김현지,20170384,기타 외식
824,와이디(YD)푸드컴퍼니,상남자의 고소한 생막창,"서영일, 김준기",20190565,기타 외식
825,(주)빅토리어스,최고당 돈가스,손우빈,20171226,기타 외식
826,(주)임정라인,아리노마마,임정재,20180485,기타 외식
827,꽃불구이,꽃불구이,김태건,20190553,기타 외식
828,(주)유천대가,유천냉면,최도현,20100100298,기타 외식
829,프렌차이즈통큰,통큰무한삼겹,정영광,20190546,기타 외식
830,(주)어다리,만원선,신경철,20180010,기타 외식
831,(주)어다리,어다리,신경철,20120100481,기타 외식
832,더에스지파트너스(주),신도세기,최상구,20181069,기타 외식
833,어뮤징컴퍼니,직화락,이상혜,20140057,기타 외식
834,(주)베이스컴퍼니,BORDERLINE,배승준,20180765,기타 외식
835,(주)주안,캠토토스트,정태헌,20180229,기타 외식
836,(주)돈탐라제주,돈탐라제주,박시철,20130146,기타 외식
837,(주)한스앤컴퍼니,한스델리쿡,김세준,20181011,기타 외식
838,(주)한스앤컴퍼니,한스델리,김세준,20080100446,기타 외식
839,제이앤에스,굴천지&초계국수,박정호,20170097,기타 외식
840,(주)케이브로스에프앤비,황소곱창,강성윤,20170894,기타 외식
841,(주)김승용에프에스,용범이네인계동껍데기,김승용,20190499,기타 외식
842,(주)드링코코리아,드링코,김재영,20170198,기타 외식
843,(주)나운에프에스,원당감자탕,나인환,20080100676,기타 외식
844,안동인안동찜닭,안동인안동찜닭,마선희,20161035,기타 외식
845,농업회사법인(주)다영푸드,다영신토불이,김대식,20080500001,기타 외식
846,감성대패,감성대패,유영옥,20190467,기타 외식
847,미친고기,미친고기,오중일,20160565,기타 외식
848,(주)모미락멤버스,모미락,황금민,20150573,기타 외식
849,(주)석찬,후라토식당,정석휘,20190477,기타 외식
850,(주)레시피원,레시피#9,박세영,20140044,기타 외식
851,(주)일센치,상 동양수산,조준우,20170741,기타 외식
852,(주)맛집을만드는사람들,착한전수 동네맛집족발,정남주,20190450,기타 외식
853,(주)우용에프앤비,지짐이,정우용,20080100130,기타 외식
854,정든푸드,정든낙지,오혁,20140300,기타 외식
855,오리엔탈101,오리엔탈101,김진환,20180490,기타 외식
856,신성칼국수,멘멘닭칼국수,채해규,20170728,기타 외식
857,(주)웰푸드시스템,쯔루타로제면,손충환,20120100557,기타 외식
858,(주)에이투지,이동근선산곱창.막창,박연섭,20080600043,기타 외식
859,(주)웰푸드시스템,우리제면소,손충환,20180606,기타 외식
860,(주)캠프그룹,삼청식당,김규연,20190091,기타 외식
861,(주)계백미트농업회사법인,무한갈비만세,장기철,20160535,기타 외식
862,(주)푸디안,명동칼국수,이강일,20110100560,기타 외식
863,(주)아정푸드시스템,추오정,강용석,20110100532,기타 외식
864,(주)담꽃,담장옆에국화꽃,오숙경,20150369,기타 외식
865,FBFOOD에프비푸드,브라더탕수,송점기,20180488,기타 외식
866,고냉고떡,고냉고떡,노창균,20190413,기타 외식
867,대한창업연구소,촌돼지집,고진용,20171472,기타 외식
868,친구FOOD,FRIEND FOOD(프렌드푸드),이영훈,20150550,기타 외식
869,(주)아이지푸드,돼지연구소,정희철,20180105,기타 외식
870,제이엠(JM)푸드코리아,최숙이네,박중무,20130188,기타 외식
871,(주)루아,더 포(THE PHO),김현규,20171381,기타 외식
872,인사동고깃집,인사동고깃집,권락균,20161215,기타 외식
873,한국식품벤처(주),방망이닭꼬치,조희창,20170865,기타 외식
874,(주)엠파이어에프씨,시키면돼지,최주혁,20180818,기타 외식
875,(주)다산푸드,소왔쏘,목진택,20190307,기타 외식
876,(주)빛나는바다,빛나는바다,송기석,20141175,기타 외식
877,(주)다윈에프에스,타논55,한지현,20190366,기타 외식
878,(주)한가족,장충동왕족발보쌈,황수성,20100500049,기타 외식
879,화경푸드,조민석의 청년갈비,조민석,20190294,기타 외식
880,산청자매훠궈,산청자매훠궈,리징,20180489,기타 외식
881,신식품,뽀까뽀까신볶음닭,김양희,20120100110,기타 외식
882,케이엠에프,명태어장,백성만,20190216,기타 외식
883,케이엠에프,착한명태,백성만,20190215,기타 외식
884,(주)엠디스컴퍼니,독도왕새우튀김,이재현,20190255,기타 외식
885,가감푸드,착한한우곱창,선진우,20190166,기타 외식
886,박서윤네닭발,박서윤네 매운닭발,황슬지,20190137,기타 외식
887,믹스더그린,믹스더그린,지희영,20160432,기타 외식
888,경원에프앤비(주),낙지道家,이원천,20120100203,기타 외식
