번호,상호,영업표지,대표자,등록번호,업종
292,미스터짱닭,Mr.짱닭치킨,권석영,20110100528,치킨
293,(주)참여텍,에디슨치킨,박덕환,20080600021,치킨
294,푸른푸드,베리원치킨앤임실피자,김영철,20140002,치킨
295,(주)참여텍,달닭,박덕환,20120600051,치킨
296,(주)제너시스비비큐,비비큐(BBQ),"윤경주, 백영호",20161241,치킨
297,케이앤씨푸드,치&강,김진우,20181349,치킨
298,(주)채선당,더블치킨,김익수,20191115,치킨
299,디케이팩토리(DKFACTORY),DK Chicken (디케이치킨),백종석,20171186,치킨
300,(주)에이치와이지푸드,똥꼬치킨,주효진,20191108,치킨
301,이온유통,치킨삼파전,김재천,20100300010,치킨
302,상남씨엔델리,그시절옛날통닭,신승원,20170550,치킨
303,푸드메이트,상문이두마리숯불양념치킨,이성두,20181090,치킨
304,(주)비에이치씨,비에이치씨(BHC),임금옥,20080100655,치킨
305,더치킨,더치킨(THE치킨),이상용,20180728,치킨
306,리치푸드(주),치르치르,여영주,20110100042,치킨
307,신미푸드시스템,불촌두마리치킨,이승철,20080300042,치킨
308,팔칠(87')닭강정,오리지널 팔칠(87')닭강정,이정호 박종하,20150769,치킨
309,(주)리얼피플컴퍼니,리얼후라이,김종명,20140665,치킨
310,(주)쭈노에프앤비,국민맥주,정준우,20180432,치킨
311,(주)오닭꼬치,오닭꼬치,김동조,20170500,치킨
312,쉐프의연구소,찰스탕수육,최윤석,20180935,치킨
313,(주)테즈,아웃닭,김성한,20110300082,치킨
314,(주)쭈노에프앤비,쭈노치킨가게,정준우,20080200093,치킨
315,탄계명가,숯불에닭,김현미,20160150,치킨
316,(주)미나푸드,투마리치킨,최철학,20110100139,치킨
317,이심전심(주),닭강정총각,심규태,20120100670,치킨
318,짐앤컴퍼니매니지먼트(주),테바사키 반초,황진국,20180085,치킨
319,닭대표,정직한통닭,정정직,20171349,치킨
320,(주)푸디노에프앤디,강정이기가막혀,김홍엽,20080100031,치킨
321,아이프랜드,아이벗치킨,김보경,20141157,치킨
322,(주)신라외식개발,티바두마리치킨,유상부,20080300019,치킨
323,푸드피아,하우스홀드,유현용,20080200184,치킨
324,계림F&C,오븐에꾸운닭,공배인,20090300039,치킨
325,(주)봉이에프엔씨,봉이치킨,고금식,20120100629,치킨
326,칠이칠이치킨,동수네통닭,이계화,20171213,치킨
327,위드치킨,위드치킨,하진열,20080200222,치킨
328,(주)에스엔인더스트리,꿀삐닭강정,이상준,20120100661,치킨
329,(주)일동인터내쇼날,둘둘치킨,용옥화,20080100172,치킨
330,푸드삼성,오커치킨,박태동,20140035,치킨
331,종국이두마리치킨체인본부,종국이두마리치킨,이순남,20080600013,치킨
332,푸드삼성,해뜰닭,박태동,20140032,치킨
333,(주)마스터아이디,이춘봉인생치킨,성용경,20170560,치킨
334,만땅FC,만땅치킨,최봉민,20171508,치킨
335,(주)현우현,라라치킨,김종현,20180944,치킨
336,림스상사,림스치킨,"유석호,임명규",20090100151,치킨
337,더블케이컴퍼니,육회한통닭,김현우,20190154,치킨
