번호,상호,영업표지,대표자,등록번호,업종
59,(주)오맛있는여행,오 숙성돈까스와국수 맛있는여행,이승건,20191178,분식
60,(주)국대에프앤비,국대떡볶이,김상현,20100100520,분식
61,피비홈푸드중평떡볶이(주),중평떡볶이,"백규현, 백규한",20200436,분식
62,(주)엔에이치에프,떡볶당,이나희,20200059,분식
63,(주)위드인푸드,걸작떡볶이치킨,김복미,20150146,분식
64,롤링킹,롤링킹꽈배기,손창배,20200719,분식
65,(주)신불식품,신불떡볶이,박춘희,20140262,분식
66,아침의부엌,슬기로운 분식생활,"봉효근,김지웅",20200711,분식
67,(주)다이닝팩토리,보슬보슬,"이광호, 이대현",20180877,분식
68,(주)미가람,미가람팔팔닭떡볶이,김유신,20170493,분식
69,(주)삼청동에프앤씨,삼청동궁물떡볶이,김수진,20140757,분식
70,(주)아이언가이즈,감자탑,박경준,20200707,분식
71,오에이치,썸마이 떡볶이,김석호,20200698,분식
72,㈜기봉이,기봉이 김밥,한혜숙,20180476,분식
73,(주)다른,두끼,"김관훈,박도근",20150385,분식
74,(주)우분트,치떠끼,김기한,20200458,분식
75,(주)수철에프앤비,수철이네왕새우튀김,민준홍,20160030,분식
76,(주)엘에이치지,노랑김밥,최순남,20200265,분식
77,(주)분식이,분식이 이래도 되는가,이태훈,20171544,분식
78,엉클상회,엉클박스,오상윤,20180703,분식
79,맛있는놀이터외식사업부(주),공씨네주먹밥,공호진,20090100312,분식
80,(주)고수라,고수라,조이시,20160966,분식
81,(주)틈새상사,틈새라면,박소희,20080100239,분식
82,(주)훌랄라,홍대마녀,김병갑,20180207,분식
83,(주)우리동네에프앤비,우리동네면반장,박종호,20140415,분식
